SaleID,CustomerID,ProductID,Quantity,SaleDate,FeedbackScore
4524,711,16,3.0,2024-01-21 15:00:00,5.0
4525,874,3,2.0,2023-12-14 17:00:00,3.0
4526,58,29,-1.0,2023-11-03 03:00:00,4.0
4527,36,50,-1.0,2023-07-22 16:00:00,5.0
4528,380,36,,2024-02-16 22:00:00,2.0
4529,288,31,3.0,2023-09-24 04:00:00,3.0
4530,286,27,1.0,2023-05-11 01:00:00,5.0
4531,414,10,,2023-01-17 03:00:00,
4532,628,32,3.0,2023-11-21 09:00:00,2.0
4533,206,16,,2023-02-13 00:00:00,2.0
4534,85,13,1.0,2023-11-24 04:00:00,3.0
4535,767,11,-1.0,2023-08-14 18:00:00,5.0
4536,169,35,3.0,2023-02-08 19:00:00,2.0
4537,346,10,-1.0,2023-06-17 11:00:00,3.0
4538,309,5,1.0,2023-01-29 19:00:00,5.0
4539,518,40,,2023-08-09 18:00:00,4.0
4540,874,17,2.0,2023-10-05 10:00:00,3.0
4541,631,44,3.0,2023-02-04 13:00:00,2.0
4542,383,34,1.0,2023-05-26 18:00:00,2.0
4543,932,23,-1.0,2023-03-28 17:00:00,3.0
4544,601,49,3.0,2024-01-29 08:00:00,4.0
4545,153,19,-1.0,2023-01-02 20:00:00,4.0
4546,284,3,3.0,2023-06-14 03:00:00,1.0
4547,985,13,3.0,2023-08-08 01:00:00,3.0
4548,579,25,2.0,2023-12-18 13:00:00,4.0
4549,374,42,-1.0,2023-06-29 23:00:00,4.0
4550,694,10,2.0,2023-05-04 13:00:00,2.0
4551,15,23,-1.0,2023-06-15 09:00:00,3.0
4552,802,24,,2023-02-19 11:00:00,1.0
4553,557,46,-1.0,2023-01-12 20:00:00,3.0
4554,526,35,1.0,2024-01-05 17:00:00,1.0
4555,745,9,2.0,2023-06-23 07:00:00,5.0
4556,135,7,,2023-05-09 20:00:00,3.0
4557,785,14,-1.0,2023-07-09 20:00:00,3.0
4558,591,5,-1.0,2023-07-11 00:00:00,4.0
4559,964,40,3.0,2023-06-30 03:00:00,1.0
4560,114,3,1.0,2023-08-18 08:00:00,3.0
4561,780,35,-1.0,2023-10-22 18:00:00,1.0
4562,237,8,3.0,2023-05-21 04:00:00,2.0
4563,563,28,3.0,2023-12-01 09:00:00,5.0
4564,399,10,-1.0,2023-05-14 03:00:00,1.0
4565,893,48,,2024-01-03 02:00:00,2.0
4566,669,15,,2023-02-10 09:00:00,5.0
4567,615,20,3.0,2023-06-05 14:00:00,2.0
4568,286,23,1.0,2023-02-08 13:00:00,5.0
4569,803,34,3.0,2024-01-31 16:00:00,4.0
4570,863,42,3.0,2023-09-26 19:00:00,5.0
4571,489,36,3.0,2024-01-02 13:00:00,4.0
4572,277,8,3.0,2023-04-29 19:00:00,4.0
4573,456,48,1.0,2023-08-04 20:00:00,2.0
4574,575,21,1.0,2023-10-08 03:00:00,2.0
4575,638,38,1.0,2024-01-24 10:00:00,4.0
4576,751,37,3.0,2023-11-22 10:00:00,4.0
4577,925,22,1.0,2023-07-06 07:00:00,4.0
4578,872,24,,2023-08-04 08:00:00,2.0
4579,593,23,3.0,2023-07-01 04:00:00,1.0
4580,228,27,2.0,2023-11-26 07:00:00,
4581,860,40,3.0,2023-06-01 02:00:00,4.0
4582,443,13,-1.0,2023-03-16 13:00:00,
4583,847,46,2.0,2023-12-12 13:00:00,1.0
4584,667,43,,2023-03-27 19:00:00,5.0
4585,335,50,1.0,2023-06-17 05:00:00,1.0
4586,120,30,3.0,2023-03-21 06:00:00,4.0
4587,652,1,2.0,2023-08-21 05:00:00,2.0
4588,349,18,1.0,2023-10-16 13:00:00,
4589,353,13,-1.0,2023-01-04 03:00:00,2.0
4590,166,19,3.0,2023-04-08 17:00:00,2.0
4591,689,7,-1.0,2023-08-17 12:00:00,
4592,679,43,3.0,2023-01-18 22:00:00,
4593,35,45,2.0,2023-07-11 02:00:00,5.0
4594,765,32,3.0,2023-12-04 11:00:00,4.0
4595,782,42,2.0,2023-12-19 09:00:00,4.0
4596,317,25,1.0,2023-12-06 20:00:00,5.0
4597,664,44,1.0,2023-11-25 21:00:00,1.0
4598,422,17,-1.0,2023-03-06 17:00:00,5.0
4599,618,9,-1.0,2023-01-11 00:00:00,4.0
4600,755,40,,2023-02-02 15:00:00,1.0
4601,320,44,,2023-05-08 18:00:00,4.0
4602,991,6,-1.0,2023-02-10 17:00:00,2.0
4603,428,4,1.0,2023-05-03 13:00:00,5.0
4604,963,22,-1.0,2023-08-13 01:00:00,1.0
4605,328,34,3.0,2023-07-17 02:00:00,
4606,940,3,,2023-03-09 12:00:00,2.0
4607,412,29,2.0,2023-03-31 10:00:00,
4608,519,3,1.0,2023-03-17 01:00:00,2.0
4609,667,27,-1.0,2023-03-29 07:00:00,1.0
4610,270,13,2.0,2023-09-11 02:00:00,2.0
4611,12,10,,2023-08-07 13:00:00,3.0
4612,77,16,1.0,2023-02-26 13:00:00,5.0
4613,989,12,-1.0,2023-12-02 23:00:00,5.0
4614,335,31,,2023-09-10 02:00:00,5.0
4615,918,11,-1.0,2023-12-15 16:00:00,4.0
4616,824,8,2.0,2023-09-08 17:00:00,2.0
4617,130,13,1.0,2024-02-18 19:00:00,1.0
4618,455,33,3.0,2024-01-01 09:00:00,3.0
4619,935,30,1.0,2023-11-09 15:00:00,2.0
4620,471,38,2.0,2023-03-09 01:00:00,1.0
4621,460,38,1.0,2023-05-10 00:00:00,3.0
4622,665,36,3.0,2024-02-12 03:00:00,
4623,781,7,,2023-04-11 15:00:00,
4624,406,49,-1.0,2023-03-26 01:00:00,4.0
4625,693,27,2.0,2023-09-08 18:00:00,
4626,666,16,-1.0,2023-06-21 21:00:00,2.0
4627,57,45,1.0,2024-02-13 10:00:00,1.0
4628,238,24,2.0,2023-05-16 06:00:00,3.0
4629,404,42,2.0,2023-01-06 04:00:00,3.0
4630,735,11,3.0,2023-09-25 17:00:00,4.0
4631,363,28,,2023-08-10 04:00:00,2.0
4632,69,20,2.0,2023-11-07 23:00:00,4.0
4633,954,33,,2024-01-17 13:00:00,5.0
4634,852,2,-1.0,2023-05-20 05:00:00,5.0
4635,98,43,3.0,2023-01-25 22:00:00,
4636,501,16,2.0,2023-03-30 11:00:00,
4637,213,38,2.0,2024-01-31 18:00:00,4.0
4638,43,13,,2023-11-17 05:00:00,
4639,136,28,3.0,2023-10-21 17:00:00,2.0
4640,544,17,,2024-02-07 13:00:00,5.0
4641,919,37,1.0,2023-04-02 13:00:00,1.0
4642,354,40,3.0,2023-06-18 19:00:00,2.0
4643,285,45,3.0,2023-09-10 06:00:00,3.0
4644,273,13,2.0,2023-05-21 02:00:00,
4645,955,22,,2023-10-13 11:00:00,3.0
4646,999,34,2.0,2023-01-31 05:00:00,
4647,879,1,2.0,2023-07-25 14:00:00,3.0
4648,382,4,,2023-02-10 18:00:00,2.0
4649,669,19,3.0,2023-02-03 16:00:00,
4650,15,17,2.0,2024-02-05 03:00:00,1.0
4651,979,24,1.0,2023-03-03 11:00:00,2.0
4652,97,34,1.0,2023-09-05 07:00:00,2.0
4653,217,31,-1.0,2024-01-12 12:00:00,
4654,713,43,3.0,2023-11-02 15:00:00,4.0
4655,71,38,,2023-06-15 02:00:00,
4656,58,45,,2023-09-25 14:00:00,4.0
4657,652,44,2.0,2023-07-24 09:00:00,4.0
4658,233,2,2.0,2023-02-21 11:00:00,3.0
4659,91,29,-1.0,2023-02-21 01:00:00,
4660,189,20,2.0,2023-12-02 09:00:00,3.0
4661,709,41,1.0,2024-01-22 14:00:00,4.0
4662,548,31,-1.0,2023-12-28 07:00:00,
4663,17,45,2.0,2023-08-06 21:00:00,2.0
4664,997,14,3.0,2023-10-17 14:00:00,
4665,486,11,1.0,2023-05-15 01:00:00,2.0
4666,235,33,,2023-01-12 23:00:00,4.0
4667,933,27,-1.0,2023-07-29 07:00:00,5.0
4668,304,27,-1.0,2023-05-04 14:00:00,4.0
4669,301,4,3.0,2023-05-12 20:00:00,
4670,287,8,1.0,2023-09-08 03:00:00,2.0
4671,849,31,,2024-01-06 07:00:00,3.0
4672,641,49,-1.0,2023-03-11 01:00:00,4.0
4673,232,24,1.0,2023-03-24 07:00:00,5.0
4674,18,12,-1.0,2023-04-10 21:00:00,
4675,65,25,3.0,2023-01-19 20:00:00,5.0
4676,958,44,-1.0,2023-12-01 14:00:00,
4677,965,42,,2023-07-15 16:00:00,
4678,289,11,2.0,2023-06-03 09:00:00,5.0
4679,587,14,1.0,2023-01-18 14:00:00,
4680,68,33,,2024-02-10 05:00:00,1.0
4681,625,18,,2023-01-28 09:00:00,2.0
4682,451,47,,2023-05-18 13:00:00,1.0
4683,343,24,-1.0,2023-09-24 10:00:00,2.0
4684,494,24,,2023-04-29 13:00:00,
4685,459,24,,2023-12-12 11:00:00,3.0
4686,667,1,,2023-11-09 09:00:00,5.0
4687,862,3,,2023-02-11 17:00:00,3.0
4688,335,3,,2023-06-24 22:00:00,
4689,1,38,1.0,2023-04-11 18:00:00,1.0
4690,256,22,1.0,2023-11-08 18:00:00,5.0
4691,391,46,,2023-08-26 18:00:00,3.0
4692,694,17,3.0,2023-06-10 07:00:00,3.0
4693,800,31,2.0,2023-02-10 01:00:00,
4694,330,21,,2023-03-07 20:00:00,3.0
4695,483,21,2.0,2023-07-28 15:00:00,3.0
4696,457,9,1.0,2023-04-02 22:00:00,1.0
4697,179,12,2.0,2023-09-21 00:00:00,2.0
4698,893,24,-1.0,2024-02-03 10:00:00,
4699,119,14,1.0,2023-06-26 07:00:00,1.0
4700,956,7,-1.0,2023-02-01 13:00:00,3.0
4701,377,37,2.0,2023-04-06 04:00:00,5.0
4702,213,37,-1.0,2023-10-05 15:00:00,
4703,854,39,-1.0,2023-07-18 03:00:00,5.0
4704,326,8,-1.0,2023-12-09 03:00:00,1.0
4705,379,45,3.0,2023-02-03 15:00:00,2.0
4706,159,25,,2023-10-01 23:00:00,2.0
4707,924,41,,2023-11-18 15:00:00,4.0
4708,712,11,3.0,2023-03-23 12:00:00,5.0
4709,283,25,-1.0,2023-04-12 21:00:00,2.0
4710,775,25,2.0,2023-09-02 19:00:00,
4711,614,18,-1.0,2023-12-07 03:00:00,5.0
4712,724,29,2.0,2023-09-13 18:00:00,2.0
4713,790,48,-1.0,2023-04-11 02:00:00,3.0
4714,61,18,-1.0,2023-02-14 17:00:00,
4715,138,2,2.0,2023-10-01 05:00:00,5.0
4716,638,5,,2023-06-26 16:00:00,3.0
4717,959,12,1.0,2023-12-21 13:00:00,2.0
4718,972,45,1.0,2023-03-29 03:00:00,2.0
4719,312,7,2.0,2023-07-08 15:00:00,2.0
4720,750,39,2.0,2023-10-28 02:00:00,1.0
4721,681,47,3.0,2023-10-11 03:00:00,1.0
4722,888,29,-1.0,2023-10-29 13:00:00,1.0
4723,990,50,2.0,2023-11-06 06:00:00,2.0
4724,927,29,,2023-10-13 09:00:00,3.0
4725,625,16,,2023-10-12 20:00:00,2.0
4726,135,23,3.0,2023-02-11 19:00:00,2.0
4727,219,48,2.0,2024-01-15 03:00:00,
4728,728,20,-1.0,2023-10-01 10:00:00,5.0
4729,30,11,,2023-08-22 22:00:00,1.0
4730,51,23,-1.0,2023-07-13 19:00:00,2.0
4731,343,3,1.0,2023-08-10 09:00:00,3.0
4732,485,32,2.0,2023-03-03 21:00:00,4.0
4733,643,22,,2023-11-13 23:00:00,5.0
4734,747,17,1.0,2023-02-28 19:00:00,
4735,932,15,3.0,2024-01-23 15:00:00,5.0
4736,349,40,,2023-01-30 13:00:00,4.0
4737,743,12,,2024-02-13 14:00:00,2.0
4738,223,23,1.0,2023-12-02 02:00:00,3.0
4739,582,29,2.0,2023-10-28 11:00:00,5.0
4740,418,13,,2023-05-09 04:00:00,2.0
4741,270,35,3.0,2023-12-13 10:00:00,
4742,306,39,3.0,2023-06-20 21:00:00,1.0
4743,304,25,1.0,2023-08-02 02:00:00,1.0
4744,139,13,2.0,2023-04-24 10:00:00,2.0
4745,525,10,-1.0,2024-01-25 23:00:00,3.0
4746,552,35,2.0,2023-02-22 20:00:00,4.0
4747,349,37,3.0,2023-04-13 14:00:00,3.0
4748,952,29,-1.0,2023-08-16 16:00:00,3.0
4749,604,10,-1.0,2023-01-12 04:00:00,5.0
4750,266,29,2.0,2023-05-30 04:00:00,2.0
4751,799,23,3.0,2023-08-11 21:00:00,3.0
4752,998,30,-1.0,2023-10-31 18:00:00,4.0
4753,671,46,,2023-08-03 21:00:00,5.0
4754,259,32,2.0,2023-10-03 01:00:00,5.0
4755,392,41,-1.0,2023-04-28 13:00:00,4.0
4756,843,41,2.0,2023-08-30 23:00:00,3.0
4757,51,44,2.0,2023-01-25 13:00:00,
4758,937,44,,2023-09-06 03:00:00,4.0
4759,867,26,2.0,2023-08-07 22:00:00,5.0
4760,982,1,2.0,2023-10-05 13:00:00,4.0
4761,161,31,2.0,2023-11-16 00:00:00,
4762,161,32,,2023-12-30 13:00:00,5.0
4763,161,35,2.0,2023-10-15 08:00:00,4.0
4764,895,39,-1.0,2023-11-13 10:00:00,4.0
4765,530,2,,2023-03-26 12:00:00,1.0
4766,625,47,,2023-10-12 02:00:00,4.0
4767,316,27,2.0,2023-01-29 05:00:00,3.0
4768,680,37,3.0,2023-08-29 03:00:00,5.0
4769,277,5,,2023-02-21 08:00:00,4.0
4770,57,36,,2023-08-09 16:00:00,2.0
4771,165,43,1.0,2023-10-23 23:00:00,
4772,296,6,3.0,2023-07-29 18:00:00,3.0
4773,652,7,-1.0,2023-08-16 04:00:00,1.0
4774,613,37,3.0,2023-04-12 08:00:00,3.0
4775,361,39,2.0,2023-09-21 07:00:00,
4776,414,38,1.0,2023-09-12 23:00:00,3.0
4777,727,1,,2024-01-17 14:00:00,
4778,40,4,3.0,2024-02-19 17:00:00,4.0
4779,559,34,1.0,2023-02-07 08:00:00,2.0
4780,627,1,-1.0,2023-03-09 03:00:00,5.0
4781,150,34,2.0,2023-09-27 18:00:00,3.0
4782,40,34,2.0,2023-11-16 05:00:00,2.0
4783,274,14,-1.0,2023-11-07 20:00:00,1.0
4784,287,8,1.0,2023-06-08 14:00:00,4.0
4785,661,20,1.0,2023-12-11 17:00:00,5.0
4786,876,1,1.0,2024-01-29 19:00:00,2.0
4787,578,37,1.0,2023-07-15 21:00:00,
4788,913,14,1.0,2023-06-15 01:00:00,3.0
4789,843,36,2.0,2023-08-14 17:00:00,5.0
4790,663,32,-1.0,2023-02-07 02:00:00,
4791,216,43,1.0,2023-07-28 07:00:00,3.0
4792,704,23,,2023-11-09 18:00:00,3.0
4793,629,8,,2023-11-25 09:00:00,
4794,751,39,-1.0,2023-08-01 07:00:00,3.0
4795,777,38,2.0,2023-10-16 20:00:00,5.0
4796,674,21,-1.0,2024-02-05 17:00:00,
4797,186,49,-1.0,2023-04-27 15:00:00,
4798,339,22,3.0,2023-01-25 08:00:00,3.0
4799,546,35,-1.0,2023-05-17 04:00:00,1.0
4800,578,42,2.0,2023-06-13 20:00:00,1.0
4801,541,23,2.0,2023-02-22 12:00:00,1.0
4802,547,25,2.0,2023-09-16 13:00:00,3.0
4803,686,2,-1.0,2023-01-13 22:00:00,1.0
4804,767,1,-1.0,2023-11-21 13:00:00,2.0
4805,885,13,1.0,2023-09-27 02:00:00,
4806,572,21,2.0,2023-09-16 14:00:00,
4807,520,13,2.0,2023-09-03 02:00:00,2.0
4808,705,37,,2023-07-14 12:00:00,3.0
4809,936,8,1.0,2023-06-29 02:00:00,
4810,745,31,,2023-06-07 15:00:00,4.0
4811,49,13,1.0,2023-02-12 00:00:00,5.0
4812,886,21,1.0,2023-12-15 02:00:00,
4813,101,1,3.0,2023-04-02 01:00:00,2.0
4814,85,39,3.0,2023-05-31 23:00:00,3.0
4815,56,9,-1.0,2023-10-21 07:00:00,2.0
4816,26,46,-1.0,2023-07-25 02:00:00,4.0
4817,759,9,2.0,2024-02-08 01:00:00,3.0
4818,925,30,-1.0,2023-11-28 06:00:00,4.0
4819,243,27,2.0,2023-09-13 05:00:00,2.0
4820,296,23,-1.0,2023-07-18 04:00:00,1.0
4821,739,11,3.0,2023-07-31 10:00:00,5.0
4822,207,37,,2023-01-04 18:00:00,1.0
4823,698,6,3.0,2023-09-06 22:00:00,1.0
4824,581,16,2.0,2023-09-25 10:00:00,3.0
4825,143,27,,2023-12-27 00:00:00,2.0
4826,456,22,-1.0,2023-12-29 02:00:00,3.0
4827,589,44,2.0,2023-03-30 05:00:00,
4828,774,30,,2023-05-03 09:00:00,1.0
4829,593,22,1.0,2023-10-13 02:00:00,2.0
4830,148,21,2.0,2023-02-10 23:00:00,1.0
4831,212,17,,2023-10-30 12:00:00,4.0
4832,251,43,,2024-02-21 01:00:00,3.0
4833,140,3,-1.0,2023-05-02 21:00:00,
4834,66,3,3.0,2023-09-10 13:00:00,5.0
4835,893,30,-1.0,2023-05-14 22:00:00,2.0
4836,881,31,1.0,2023-09-26 15:00:00,3.0
4837,224,24,2.0,2023-10-10 11:00:00,5.0
4838,863,41,2.0,2023-10-21 06:00:00,5.0
4839,647,16,1.0,2023-08-24 23:00:00,1.0
4840,648,44,,2023-01-27 03:00:00,4.0
4841,261,27,1.0,2023-11-30 16:00:00,3.0
4842,858,48,,2023-08-02 13:00:00,1.0
4843,917,35,,2023-07-18 13:00:00,3.0
4844,472,8,1.0,2023-12-06 07:00:00,5.0
4845,301,19,,2024-02-04 18:00:00,3.0
4846,405,19,1.0,2023-02-22 21:00:00,5.0
4847,384,4,-1.0,2023-01-06 08:00:00,5.0
4848,924,20,1.0,2023-09-12 16:00:00,5.0
4849,46,15,3.0,2023-03-13 07:00:00,
4850,246,33,,2023-11-24 14:00:00,
4851,181,26,,2023-06-26 11:00:00,2.0
4852,369,2,3.0,2023-08-05 08:00:00,5.0
4853,164,29,1.0,2023-04-10 22:00:00,3.0
4854,279,17,3.0,2023-08-15 10:00:00,
4855,467,50,1.0,2023-09-10 09:00:00,2.0
4856,302,37,2.0,2024-01-24 06:00:00,1.0
4857,818,43,,2023-02-19 10:00:00,4.0
4858,71,21,2.0,2023-09-08 13:00:00,5.0
4859,670,31,1.0,2024-02-13 01:00:00,5.0
4860,700,15,-1.0,2023-09-08 14:00:00,1.0
4861,267,43,1.0,2023-03-24 09:00:00,2.0
4862,584,45,1.0,2024-02-16 23:00:00,1.0
4863,812,7,2.0,2023-06-26 23:00:00,1.0
4864,249,16,2.0,2023-11-16 16:00:00,3.0
4865,966,28,1.0,2023-02-08 03:00:00,5.0
4866,719,37,1.0,2023-02-24 09:00:00,4.0
4867,232,31,-1.0,2023-08-16 07:00:00,
4868,454,25,3.0,2023-05-08 01:00:00,2.0
4869,523,36,,2024-02-01 17:00:00,5.0
4870,868,45,-1.0,2023-02-23 01:00:00,1.0
4871,313,22,-1.0,2023-12-02 15:00:00,1.0
4872,126,9,,2023-04-27 12:00:00,2.0
4873,590,32,-1.0,2023-02-28 06:00:00,1.0
4874,650,12,3.0,2023-05-20 22:00:00,1.0
4875,962,37,1.0,2023-01-08 15:00:00,1.0
4876,794,4,,2023-10-14 03:00:00,4.0
4877,322,35,1.0,2023-08-26 07:00:00,
4878,379,46,,2024-01-04 03:00:00,4.0
4879,456,37,-1.0,2024-02-06 02:00:00,3.0
4880,354,5,-1.0,2023-09-15 02:00:00,4.0
4881,344,5,3.0,2023-10-19 03:00:00,
4882,727,11,2.0,2023-07-10 07:00:00,3.0
4883,726,49,-1.0,2024-01-09 03:00:00,3.0
4884,538,46,3.0,2023-04-21 16:00:00,5.0
4885,578,3,,2023-12-13 05:00:00,
4886,545,17,3.0,2023-10-13 17:00:00,1.0
4887,709,27,1.0,2023-03-23 17:00:00,2.0
4888,818,23,2.0,2023-09-23 23:00:00,2.0
4889,523,21,1.0,2024-01-04 21:00:00,5.0
4890,864,50,-1.0,2024-02-20 13:00:00,5.0
4891,95,50,1.0,2023-02-22 03:00:00,4.0
4892,177,23,2.0,2023-05-13 08:00:00,3.0
4893,267,4,2.0,2023-11-20 08:00:00,3.0
4894,529,7,-1.0,2023-07-28 21:00:00,2.0
4895,685,10,,2024-02-09 09:00:00,2.0
4896,620,18,2.0,2023-09-30 11:00:00,2.0
4897,447,4,,2023-05-18 01:00:00,3.0
4898,778,35,,2023-09-26 16:00:00,5.0
4899,28,50,2.0,2023-12-30 14:00:00,1.0
4900,935,5,1.0,2023-11-14 03:00:00,4.0
4901,78,49,1.0,2023-09-19 11:00:00,2.0
4902,739,37,3.0,2023-10-14 23:00:00,4.0
4903,570,47,3.0,2023-02-13 19:00:00,1.0
4904,178,49,3.0,2023-06-19 13:00:00,
4905,22,40,,2023-09-08 22:00:00,5.0
4906,477,6,3.0,2023-08-20 08:00:00,4.0
4907,435,35,3.0,2023-01-12 08:00:00,2.0
4908,649,20,2.0,2023-03-27 02:00:00,3.0
4909,191,29,2.0,2023-07-18 11:00:00,3.0
4910,355,32,-1.0,2024-01-10 21:00:00,5.0
4911,650,32,3.0,2023-08-05 20:00:00,
4912,644,9,-1.0,2024-02-01 05:00:00,2.0
4913,484,28,1.0,2023-02-15 06:00:00,1.0
4914,969,32,1.0,2023-12-15 21:00:00,
4915,720,29,-1.0,2023-11-19 04:00:00,2.0
4916,74,39,3.0,2023-11-10 03:00:00,4.0
4917,350,44,3.0,2023-10-06 06:00:00,2.0
4918,657,39,-1.0,2023-06-30 02:00:00,5.0
4919,866,23,-1.0,2023-10-17 10:00:00,1.0
4920,279,50,-1.0,2023-11-19 19:00:00,3.0
4921,214,48,-1.0,2023-10-10 04:00:00,2.0
4922,397,6,,2023-08-18 22:00:00,4.0
4923,677,50,1.0,2023-08-02 05:00:00,5.0
4924,584,33,2.0,2023-09-15 11:00:00,1.0
4925,947,33,-1.0,2023-07-16 05:00:00,5.0
4926,623,39,2.0,2023-12-05 09:00:00,4.0
4927,475,29,-1.0,2023-09-06 17:00:00,2.0
4928,962,23,,2023-10-10 16:00:00,4.0
4929,773,1,-1.0,2023-05-25 22:00:00,4.0
4930,189,7,1.0,2023-12-17 14:00:00,3.0
4931,607,17,-1.0,2023-06-13 12:00:00,1.0
4932,447,49,2.0,2023-03-14 20:00:00,3.0
4933,833,29,,2023-01-31 12:00:00,1.0
4934,342,23,1.0,2023-04-17 09:00:00,4.0
4935,379,50,1.0,2023-08-16 10:00:00,5.0
4936,43,35,2.0,2023-09-02 17:00:00,
4937,267,18,1.0,2023-04-21 22:00:00,
4938,118,39,-1.0,2024-01-27 14:00:00,5.0
4939,818,1,-1.0,2023-09-26 23:00:00,
4940,875,44,-1.0,2023-05-10 17:00:00,
4941,801,39,2.0,2023-05-18 15:00:00,2.0
4942,426,26,3.0,2023-02-26 00:00:00,5.0
4943,283,34,2.0,2023-03-12 10:00:00,4.0
4944,699,39,-1.0,2023-10-27 04:00:00,
4945,949,39,-1.0,2023-09-28 19:00:00,5.0
4946,823,19,2.0,2023-05-18 20:00:00,1.0
4947,155,16,1.0,2023-03-04 16:00:00,3.0
4948,605,17,,2023-03-17 06:00:00,5.0
4949,469,7,2.0,2023-12-19 21:00:00,1.0
4950,49,21,1.0,2023-08-12 17:00:00,1.0
4951,681,5,2.0,2023-06-07 23:00:00,2.0
4952,339,3,2.0,2024-02-01 16:00:00,
4953,337,27,,2023-11-02 09:00:00,2.0
4954,126,46,-1.0,2023-09-04 05:00:00,4.0
4955,480,50,-1.0,2023-10-12 09:00:00,2.0
4956,594,23,2.0,2023-10-30 15:00:00,5.0
4957,666,47,2.0,2023-03-19 00:00:00,2.0
4958,165,22,2.0,2023-07-08 00:00:00,4.0
4959,43,49,3.0,2023-04-12 07:00:00,1.0
4960,88,1,2.0,2023-07-14 04:00:00,5.0
4961,942,18,3.0,2024-01-06 05:00:00,3.0
4962,939,27,2.0,2023-08-21 16:00:00,4.0
4963,921,24,,2023-01-06 22:00:00,3.0
4964,983,6,,2024-01-01 00:00:00,5.0
4965,968,48,-1.0,2024-01-19 19:00:00,5.0
4966,459,27,,2023-08-08 08:00:00,
4967,161,30,,2023-05-23 01:00:00,
4968,77,49,-1.0,2023-02-16 13:00:00,1.0
4969,573,38,1.0,2023-03-15 04:00:00,1.0
4970,625,3,,2023-01-21 17:00:00,5.0
4971,746,40,,2023-12-01 15:00:00,2.0
4972,715,31,,2023-02-06 06:00:00,5.0
4973,206,16,3.0,2023-05-20 21:00:00,1.0
4974,845,27,3.0,2023-02-08 00:00:00,3.0
4975,647,31,-1.0,2023-01-31 01:00:00,5.0
4976,641,23,-1.0,2023-04-27 21:00:00,5.0
4977,755,29,-1.0,2024-02-19 07:00:00,4.0
4978,904,32,-1.0,2023-02-06 22:00:00,
4979,15,48,3.0,2024-02-04 16:00:00,1.0
4980,43,28,,2023-10-02 11:00:00,
4981,541,11,,2023-12-04 12:00:00,4.0
4982,564,16,1.0,2023-03-05 08:00:00,3.0
4983,190,23,,2023-12-29 01:00:00,3.0
4984,980,38,2.0,2023-04-25 10:00:00,4.0
4985,72,17,2.0,2023-10-07 04:00:00,
4986,177,20,2.0,2023-08-29 15:00:00,5.0
4987,839,11,1.0,2023-01-14 02:00:00,5.0
4988,769,50,1.0,2023-03-16 23:00:00,
4989,682,49,-1.0,2023-01-14 15:00:00,
4990,589,31,2.0,2023-08-24 02:00:00,2.0
4991,690,11,2.0,2023-06-25 04:00:00,3.0
4992,337,13,1.0,2023-05-11 09:00:00,1.0
4993,668,48,,2023-10-13 20:00:00,3.0
4994,518,47,,2024-02-17 17:00:00,5.0
4995,694,14,3.0,2023-06-15 08:00:00,5.0
4996,437,7,-1.0,2023-08-28 07:00:00,4.0
4997,715,39,-1.0,2023-09-17 10:00:00,1.0
4998,701,39,,2023-03-24 05:00:00,2.0
4999,637,45,2.0,2023-01-15 00:00:00,5.0
5000,575,40,,2023-04-26 04:00:00,
5001,317,45,-1.0,2023-11-16 04:00:00,
5002,32,3,3.0,2023-01-12 11:00:00,2.0
5003,246,38,3.0,2023-05-05 09:00:00,1.0
5004,454,27,2.0,2023-08-24 06:00:00,2.0
5005,630,40,-1.0,2023-09-01 17:00:00,2.0
5006,962,12,1.0,2023-05-25 21:00:00,4.0
5007,478,38,3.0,2023-11-11 22:00:00,3.0
5008,546,16,2.0,2023-05-29 06:00:00,3.0
5009,850,1,3.0,2023-04-28 01:00:00,3.0
5010,5,8,1.0,2024-01-15 17:00:00,
5011,668,20,3.0,2023-07-22 13:00:00,
5012,327,45,,2023-10-02 10:00:00,1.0
5013,490,7,,2023-05-23 08:00:00,2.0
5014,957,3,3.0,2023-01-13 19:00:00,3.0
5015,829,38,3.0,2023-06-12 20:00:00,5.0
5016,209,48,3.0,2023-01-15 12:00:00,5.0
5017,10,25,1.0,2023-02-04 10:00:00,3.0
5018,644,6,1.0,2024-01-31 21:00:00,1.0
5019,203,43,2.0,2023-07-06 18:00:00,5.0
5020,769,14,1.0,2023-10-02 00:00:00,5.0
5021,888,3,2.0,2023-06-03 10:00:00,5.0
5022,413,7,,2023-09-02 20:00:00,2.0
5023,520,22,3.0,2023-12-16 11:00:00,
5024,292,18,3.0,2023-03-27 13:00:00,3.0
5025,240,38,,2023-01-03 23:00:00,
5026,839,47,-1.0,2023-08-18 11:00:00,4.0
5027,66,13,-1.0,2023-12-21 18:00:00,3.0
5028,266,13,,2023-11-09 22:00:00,2.0
5029,311,47,3.0,2023-12-06 15:00:00,1.0
5030,318,8,1.0,2023-03-11 10:00:00,2.0
5031,57,32,2.0,2023-11-24 13:00:00,3.0
5032,291,41,-1.0,2024-01-17 15:00:00,2.0
5033,644,41,-1.0,2023-08-26 00:00:00,
5034,286,22,-1.0,2023-03-02 05:00:00,
5035,515,5,3.0,2023-08-06 19:00:00,
5036,148,48,1.0,2023-10-18 22:00:00,2.0
5037,311,20,-1.0,2023-03-12 15:00:00,1.0
